String name, String context, X20(...) / XE(S) / V20, X18RS / X14(...) / T14 / V15, All other radios
ASSIGN_INPUT_HINT,,"Bitte weisen Sie den folgenden Funktionen Eingangsquellen zu"
CONFIRMATION,,"Bestätigung"
ENABLE_XXX,,"%s aktivieren?"
DISABLE_XXX,,"%s deaktivieren?"
CONFIRMATION_BEFORE_ACTIVE,,"Bestätigung vor Aktivierung?","Bestätigung vor Akt.?","Bestätigung vor Akt.?"
CONFIRMATION_BEFORE_INACTIVE,,"Bestätigung vor Deaktivierung?","Bestätigung vor Deakt.?","Bestätigung vor Deakt.?"
REMOTE_NFC,,"Remote-NFC"
SWITCH_CHANNEL,,"Kanal wechseln"
WIRELESS,,"Kabellos"
TIMEOUT,,"Zeitüberschreitung"
NO_ENABLED_MODULE,,"Bitte aktivieren Sie das Modul, das Sie mit NFC verbinden möchten"
GET_MODULE_UUID_FAILED,,"Modul-UUID konnte nicht abgerufen werden.\nBitte überprüfen Sie den Status Ihres Moduls!"
BIND_NFC_FAILED,,"NFC kann nicht mit dem Modul verbunden werden!"
PROTOCOL_NOT_SUPPORTED,,"Das aktuelle Modulprotokoll wird nicht unterstützt!"
CONFIRM_DELETE_TRIM,,"Sicher, dass Sie diese zusätzliche Trimmung löschen möchten?"
LEFT_STICK,,"Linker Steuerknüppel"
RIGHT_STICK,,"Rechter Steuerknüppel"
ALL_MOTORS,,"Alle Motoren"
SELECT,,"auswählen"
SINGLE_MOTOR,,"Einzel-Motor"
STICK_MOTORS,,"Knüppel_Motoren"
CONFIRM_DELETE_ACTION,,"Sicher, dass Sie diese Aktion entfernen möchten?"
CONFIRM_DELETE_SCREEN,,"Sicher, dass Sie diesen Bildschirm entfernen möchten?"
CONFIRM_DELETE_SENSOR,,"Sicher, dass Sie diesen Sensor entfernen möchten?"					   
FILE_ALREADY_EXISTS,,"Es gibt eine Datei mit gleichem Namen"
MODEL_RUNTIME,,"Modell Betriebszeit"
RADIO_RUNTIME,,"Sender Betriebszeit"
WAITING_FOR_SIGNAL,,"wartet auf Signal..."
CONFIRM_RESET_RUNTIME,,"Betriebszeit wird zurückgesetzt.\nSicher, dass Sie fortfahren möchten?"
BANK,,"Modus"
POWER_SWITCH,,"Power Switch"
CURRENT_AND_VOLTAGE_RATE,,"Strom- & Spannungsrate"
BEC_VOLTAGE_RATE,,"BEC Spannungsrate"
SBEC_VOLTAGE,,"SBEC Spannung"
BATTERY_MODE,,"Batterie-Modus"
SWITCH_VOLTAGE,,"Schalterspannung"
BALANCE,,"Balance"
BACKUP,,"Backup"
BALANCE_CHANNELS,,"Balance-Kanäle"
CHOOSE_CHANNELS,,"Kanäle auswählen"
BALANCE_CURVE,,"Balance-Kurve"
CONFIRM_TO_SHARE_RECEIVER,,"Sicher, dass Sie diesen Empfänger gemeinsam nutzen wollen?"
CONFIRM_TO_UNBIND_RECEIVER,,"Sicher, dass Sie die Bindung dieses Empfängers löschen wollen?"
CONFIRM_FRSK_NOT_COMPATIBLE,,"Diese FRSK-Datei ist mit Ihrem Gerät nicht kompatibel.\nSicher, dass Sie fortfahren möchten?"
RX_VFR,,"RX VFR"
SMOKE_PUMP_VOLTAGE,,"S.P. Spannung"
SMOKE_PUMP_CURRENT,,"S.P. Strom"
SMOKE_PUMP_TEMPERATURE,,"S.P. Temp."
SMOKE_PUMP,,"Smoke Pump"
SOLENOID_VALVE,,"Magnetventil"
BIND_CARD,,"Karte binden"
WAITING_FOR_NFC_CARD,,"Bitte halten Sie die NFC-Karte zum Binden nahe an die NFC-Fernbedienung..."
BIND_CARD_SUCCESS,,"NFC-Karte erfolgreich gebunden!"
BIND_CARD_FAIL,,"NFC-Karte wurde nicht gebunden!"
BUS_INVERT,,"F.Bus und F.Port invertiert","Bus beim Empf. invertiert","Bus beim Empf. invertiert"
SBEC_INPUT_VOLT,"None","SBEC input volt.","SBEC Eingangsspannung","SBEC Eingangssp."
